index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,encoder_mode_0
64,1279.988,1786876953309.475,11741127.410,0.000000000,0.000000000
65,1299.987,1786876953329.475,11741147.410,0.000000000,0.000000000
66,1319.988,1786876953349.475,11741167.410,0.000000000,0.000000000
67,1339.987,1786876953369.474,11741187.409,0.000000000,0.000000000
68,1359.990,1786876953389.477,11741207.412,0.000000000,0.000000000
69,1379.988,1786876953409.475,11741227.410,0.000000000,0.000000000
70,1399.988,1786876953429.475,11741247.410,0.000000000,0.000000000
71,1419.987,1786876953449.474,11741267.409,0.000000000,0.000000000
72,1439.987,1786876953469.474,11741287.409,0.000000000,0.000000000
73,1459.987,1786876953489.475,11741307.410,0.000000000,0.000000000
74,1479.987,1786876953509.474,11741327.409,0.000000000,0.000000000
75,1499.989,1786876953529.476,11741347.411,0.000000000,0.000000000
76,1519.988,1786876953549.476,11741367.411,0.000000000,0.000000000
77,1539.988,1786876953569.475,11741387.410,0.000000000,0.000000000
78,1559.988,1786876953589.475,11741407.410,0.000000000,0.000000000
79,1579.989,1786876953609.476,11741427.411,0.000000000,0.000000000
80,1599.988,1786876953629.476,11741447.410,0.000000000,0.000000000
81,1619.987,1786876953649.475,11741467.410,0.000000000,0.000000000
82,1639.988,1786876953669.476,11741487.410,0.000000000,0.000000000
83,1659.988,1786876953689.476,11741507.411,0.000000000,0.000000000
84,1679.990,1786876953709.478,11741527.413,0.000000000,0.000000000
85,1699.990,1786876953729.478,11741547.412,0.000000000,0.000000000
